time,temperature_2m (°F),relative_humidity_2m (%),dew_point_2m (°F),rain (inch),snowfall (inch),wind_speed_10m (mp/h),wind_gusts_10m (mp/h)
2022-07-26T09:00,77.6,44,53.7,0,0,9.7,19.5
2022-07-26T10:00,80.9,38,52.6,0,0,9.5,19.7
2022-07-26T11:00,83.5,33,51.6,0,0,8.7,20.1
2022-07-26T12:00,85.3,32,52.3,0.008,0,9.6,20.6
2022-07-26T13:00,85.6,32,52.3,0.008,0,7.3,21
2022-07-26T14:00,84.8,32,51.9,0,0,9.4,22.4
2022-07-26T15:00,82.9,35,52.6,0,0,4.9,19.7
2022-07-26T16:00,80.6,41,55,0,0,6.9,14.8
2022-07-26T17:00,72,72,62.6,0,0,8.3,15.9
2022-07-26T18:00,70.5,77,62.9,0.094,0,10.6,17.7
2022-07-26T19:00,69.8,77,62.4,0,0,8.5,19.9
2022-07-26T20:00,69.5,76,61.5,0,0,1.5,14.3
2022-07-26T21:00,68.2,78,61.2,0,0,4.9,9.6
2022-07-26T22:00,66.7,82,61.1,0,0,1.7,7.8
2022-07-26T23:00,65.4,88,61.6,0,0,1.6,3.4
2022-07-27T00:00,64,92,61.7,0,0,1.7,3.6
2022-07-27T01:00,63.1,94,61.3,0,0,2.6,5.1
2022-07-27T02:00,62,95,60.6,0,0,1.7,4.5
2022-07-27T03:00,61.1,95,59.6,0,0,2.8,5.4
2022-07-27T04:00,59.9,97,59.1,0,0,2.3,4.7
2022-07-27T05:00,60.5,77,53.2,0,0,3.9,4
2022-07-27T06:00,63.4,66,51.8,0,0,3,5.6
2022-07-27T07:00,66.3,61,52.3,0,0,2,8.3
2022-07-27T08:00,71.4,51,52.5,0,0,1.7,7.8
2022-07-27T09:00,76.6,43,52.3,0,0,2.2,9.6
2022-07-27T10:00,82.1,36,52.3,0,0,4.2,12.3
2022-07-27T11:00,85.6,37,56.5,0,0,10.8,21.5
2022-07-27T12:00,87.7,35,56.4,0,0,9.1,23
2022-07-27T13:00,87.9,32,54.1,0.024,0,9.5,20.1
2022-07-27T14:00,87.8,26,49,0,0,2.7,20.4
2022-07-27T15:00,88.8,23,46.3,0,0,5.3,12.5
2022-07-27T16:00,89.1,22,45.4,0,0,7.5,16.8
2022-07-27T17:00,84.3,36,54.7,0,0,9.9,16.3
2022-07-27T18:00,80.4,44,56.8,0,0,14,24.2
2022-07-27T19:00,76.8,52,58,0,0,7.2,23.9
2022-07-27T20:00,74.6,58,58.9,0,0,3.9,11.6
2022-07-27T21:00,68.4,76,60.5,0.087,0,12.7,19.5
2022-07-27T22:00,67.8,74,59.2,0,0,8.9,20.6
2022-07-27T23:00,68.2,71,58.5,0,0,6.7,14.5
2022-07-28T00:00,68.4,70,58.1,0,0,9,13
2022-07-28T01:00,67.3,71,57.7,0,0,7.1,16.8
2022-07-28T02:00,65.2,78,58,0,0,3.9,11.2
2022-07-28T03:00,64,86,59.8,0,0,6.9,11
2022-07-28T04:00,63.1,89,59.9,0,0,4.8,11
2022-07-28T05:00,62.7,93,60.5,0,0,5.7,9.8
2022-07-28T06:00,63,94,61.2,0.209,0,4.5,9.6
2022-07-28T07:00,61.9,94,60.2,0.091,0,7.6,13
2022-07-28T08:00,62.6,76,54.8,0.02,0,5,12.8
2022-07-28T09:00,66.3,62,53,0,0,3.3,10.7
2022-07-28T10:00,68.4,60,53.8,0,0,4.7,12.3
2022-07-28T11:00,71.3,57,55.3,0,0,3.4,12.5
2022-07-28T12:00,73.1,52,54.7,0,0,2.8,11.6
2022-07-28T13:00,74.8,49,54.6,0,0,2.5,10.5
2022-07-28T14:00,75.8,49,55.1,0,0,3.6,10.5
2022-07-28T15:00,75.8,49,55.2,0,0,4.8,13
2022-07-28T16:00,76.5,48,55.1,0,0,4.8,11.9
2022-07-28T17:00,69.3,70,59,0,0,6.3,11.2
2022-07-28T18:00,68.7,70,58.6,0,0,5.7,19.5
2022-07-28T19:00,70,65,57.6,0,0,5.9,11.9
2022-07-28T20:00,69.2,69,58.5,0,0,6.1,12.8
2022-07-28T21:00,67.3,79,60.6,0,0,6,12.5
2022-07-28T22:00,66.7,82,61,0,0,1.6,9.8
2022-07-28T23:00,65.8,85,61.3,0,0,2.9,4.3
2022-07-29T00:00,64.6,89,61.2,0,0,2.9,6
2022-07-29T01:00,63.1,91,60.4,0,0,4,4.9
2022-07-29T02:00,64,83,58.7,0,0,3,4.9
2022-07-29T03:00,63.5,80,57.3,0,0,3.2,5.1
2022-07-29T04:00,61.8,85,57.1,0,0,4.3,5.6
2022-07-29T05:00,60.1,92,57.8,0,0,3.6,5.6
2022-07-29T06:00,62.8,81,56.8,0,0,3.8,8.1
2022-07-29T07:00,65,77,57.6,0,0,2.6,8.3
2022-07-29T08:00,67.7,69,57.2,0,0,0.9,7.6
2022-07-29T09:00,71.1,59,56.2,0,0,2.4,9.6
2022-07-29T10:00,74.6,51,55.2,0,0,3.7,14.3
2022-07-29T11:00,77.5,46,54.9,0,0,4.6,14.8
2022-07-29T12:00,79.9,40,53.4,0,0,5.4,15.2
2022-07-29T13:00,82.2,36,53,0,0,5.8,15.4
2022-07-29T14:00,83.2,35,52.9,0,0,3.4,15.4
2022-07-29T15:00,84.5,32,51.4,0,0,7,15.7
2022-07-29T16:00,82.9,33,50.5,0,0,5.2,16.8
2022-07-29T17:00,75.3,49,54.8,0.024,0,12.3,17
2022-07-29T18:00,74.9,51,55.8,0,0,7.7,20.6
2022-07-29T19:00,73.5,54,55.9,0,0,5.3,14.1
2022-07-29T20:00,71.1,60,56.7,0,0,5.2,8.5
2022-07-29T21:00,68.3,66,56.3,0,0,4.3,8.1
2022-07-29T22:00,65.3,72,56.1,0,0,3.9,6.9
2022-07-29T23:00,63.3,77,55.9,0,0,3.5,6
2022-07-30T00:00,61.8,79,55.1,0,0,4,6.5
2022-07-30T01:00,60.2,79,53.8,0,0,3.4,6.5
2022-07-30T02:00,59.8,76,52.3,0,0,3.2,5.4
2022-07-30T03:00,59.4,73,50.5,0,0,3,5.4
2022-07-30T04:00,58.1,71,48.8,0,0,2.7,4.9
2022-07-30T05:00,58.5,68,48,0,0,2.4,4.5
2022-07-30T06:00,60.3,66,48.8,0,0,1.8,4
2022-07-30T07:00,66.1,53,48.6,0,0,0.5,5.6
2022-07-30T08:00,71.6,45,49.2,0,0,2.8,8.9
2022-07-30T09:00,77.4,38,50,0,0,3.7,11.2
2022-07-30T10:00,82.4,29,46.9,0,0,3.4,11.6
2022-07-30T11:00,86.3,21,41.5,0,0,4.1,12.3
2022-07-30T12:00,88.9,16,36.5,0,0,4.9,13.6
2022-07-30T13:00,90.3,14,35.2,0,0,6.7,16.1
2022-07-30T14:00,91,14,35.7,0,0,7.7,17.2
2022-07-30T15:00,91,15,36.3,0,0,8.5,18.1
2022-07-30T16:00,90.1,15,36.6,0,0,6.1,17.9
2022-07-30T17:00,91.3,13,34,0,0,2.9,13.9
2022-07-30T18:00,89.5,15,35,0,0,4,7.4
2022-07-30T19:00,85.2,19,38.5,0,0,4.9,8.3
2022-07-30T20:00,81.3,24,40.7,0,0,3.6,7.6
2022-07-30T21:00,77.9,32,46,0,0,8.6,14.1
2022-07-30T22:00,74.3,38,47.4,0,0,7.7,14.1
2022-07-30T23:00,70.5,45,47.9,0,0,6.6,12.3
2022-07-31T00:00,67.7,49,48,0,0,4.4,10.3
2022-07-31T01:00,66.5,50,47.5,0,0,4.1,7.2
2022-07-31T02:00,65.3,51,46.8,0,0,3.3,6.7
2022-07-31T03:00,64.3,52,46.2,0,0,3.8,5.6
2022-07-31T04:00,63.8,51,45.5,0,0,4.2,6
2022-07-31T05:00,64.6,54,47.5,0,0,5.8,6.3
2022-07-31T06:00,69.4,46,47.8,0,0,3.6,6.7
2022-07-31T07:00,74.7,40,48.7,0,0,1.3,6.7
2022-07-31T08:00,79.9,34,48.9,0,0,3.5,9.6
2022-07-31T09:00,83.7,27,46.3,0,0,3.5,10.7
2022-07-31T10:00,86.7,22,43.3,0,0,4.9,14.3
2022-07-31T11:00,88.3,20,42.1,0,0,5.1,14.3
2022-07-31T12:00,90.7,18,41.5,0,0,4.8,14.1
2022-07-31T13:00,91.8,18,42.9,0,0,5.6,14.5
2022-07-31T14:00,91.9,19,43.5,0,0,7.3,16.6
2022-07-31T15:00,82.6,40,55.9,0.094,0,7.3,16.6
2022-07-31T16:00,80.1,31,46.3,0.004,0,10.6,22.1
2022-07-31T17:00,81.3,34,50.3,0,0,8.7,19
2022-07-31T18:00,82.9,30,48.1,0,0,7.7,16.3
2022-07-31T19:00,79.4,34,48.5,0,0,6,13.4
2022-07-31T20:00,75.8,39,49.1,0,0,6.3,10.7
2022-07-31T21:00,72.3,45,49.9,0,0,5.2,10.1
2022-07-31T22:00,69.3,53,51.3,0,0,4.7,8.7
2022-07-31T23:00,67,60,52.6,0,0,5.8,9.4
2022-08-01T00:00,65.8,62,52.3,0,0,5.8,10.1
2022-08-01T01:00,64.9,59,50.5,0,0,4.4,9.4
2022-08-01T02:00,64.1,57,48.7,0,0,4.7,7.4
2022-08-01T03:00,63.4,55,47.1,0,0,4,7.6
2022-08-01T04:00,62.2,56,46.2,0,0,5.5,6.5
2022-08-01T05:00,62,57,46.4,0,0,4.4,6.5
2022-08-01T06:00,65.5,51,47.1,0,0,4.5,5.6
2022-08-01T07:00,71.6,44,48.8,0,0,4.4,9.4
2022-08-01T08:00,79.3,33,47.6,0,0,2.4,9.8
2022-08-01T09:00,85.2,26,46.6,0,0,1.4,8.3
2022-08-01T10:00,89.3,21,43.7,0,0,2,9.6
2022-08-01T11:00,91,18,41.1,0,0,2.7,10.1
2022-08-01T12:00,92.1,17,40.4,0,0,3.7,11.9
2022-08-01T13:00,92.7,16,40,0,0,4.9,13.4
2022-08-01T14:00,92.9,16,39.6,0,0,6,15
2022-08-01T15:00,93,16,39.5,0,0,5.4,15
2022-08-01T16:00,92.7,16,39.6,0,0,5.9,14.1
2022-08-01T17:00,87.6,24,45.9,0,0,16.3,13.9
2022-08-01T18:00,84.3,28,47.3,0,0,13.6,26.6
2022-08-01T19:00,81.2,36,52.1,0,0,11.9,22.6
2022-08-01T20:00,79.7,37,51.4,0,0,11.9,20.6
2022-08-01T21:00,79.6,36,50.3,0,0,10.9,19
2022-08-01T22:00,77.9,37,49.8,0,0,8.5,17.9
2022-08-01T23:00,75.6,41,50,0,0,5.4,13.6
2022-08-02T00:00,73.9,44,50.4,0,0,4.6,8.5
2022-08-02T01:00,73,45,50.2,0,0,4.6,6.7
2022-08-02T02:00,72.4,45,49.6,0,0,5.5,7.2
2022-08-02T03:00,73.5,45,50.6,0,0,4.7,7.6
2022-08-02T04:00,67.7,58,52.5,0,0,4.7,7.8
2022-08-02T05:00,67.5,54,50.3,0,0,4.3,6
2022-08-02T06:00,71.5,49,51.4,0,0,4.1,6.3
2022-08-02T07:00,77.9,41,52,0,0,6.2,11.2
2022-08-02T08:00,84.3,32,51.4,0,0,6.2,13.4
2022-08-02T09:00,88.8,23,45.9,0,0,5.1,14.8
2022-08-02T10:00,90.9,21,45.1,0,0,3.1,13.2
2022-08-02T11:00,92.4,19,44.8,0,0,2.6,13.6
2022-08-02T12:00,92.1,22,47.6,0,0,8.6,19
2022-08-02T13:00,93.9,20,47.1,0,0,6.5,19
2022-08-02T14:00,91.8,21,46.6,0,0,15.7,28.4
2022-08-02T15:00,89.7,23,47.5,0,0,6.4,29.1
2022-08-02T16:00,89.2,24,47.8,0,0,7.4,17.4
2022-08-02T17:00,88.4,30,53.2,0,0,12.8,16.1
2022-08-02T18:00,80.1,47,57.7,0,0,13,25.7
2022-08-02T19:00,78.4,46,56.1,0,0,7.3,21.5
2022-08-02T20:00,74.3,52,55.8,0,0,4.7,15.2
2022-08-02T21:00,72.8,57,56.5,0,0,6.2,8.9
2022-08-02T22:00,71.7,60,56.9,0,0,6.2,10.3
2022-08-02T23:00,71,61,56.8,0,0,6.2,10.3
2022-08-03T00:00,68.6,65,56.5,0,0,7,11.2
2022-08-03T01:00,67.8,60,53.5,0,0,7.2,11.9
2022-08-03T02:00,68.4,52,49.9,0,0,8.4,13.6
2022-08-03T03:00,67.9,51,49.1,0,0,7,13.9
2022-08-03T04:00,66.4,54,49.1,0,0,3.6,11.4
2022-08-03T05:00,67.3,59,52.4,0,0,3.8,6.3
2022-08-03T06:00,69.9,54,52.6,0,0,5.4,7.8
2022-08-03T07:00,74.5,46,52.4,0,0,1.3,8.7
2022-08-03T08:00,77.7,44,53.9,0,0,4.3,10.7
2022-08-03T09:00,80.9,35,50.6,0,0,3.4,11.9
2022-08-03T10:00,82.8,29,47.6,0,0,4.8,12.8
2022-08-03T11:00,84.7,27,47.1,0,0,4.4,13.9
2022-08-03T12:00,86,26,47,0,0,3.8,13.4
2022-08-03T13:00,86.9,25,46.8,0,0,4.6,13.9
2022-08-03T14:00,87.8,24,46.5,0,0,4.4,13.9
2022-08-03T15:00,88.1,24,46.5,0,0,2.7,13.2
2022-08-03T16:00,87.9,24,46.2,0,0,5.6,13
2022-08-03T17:00,85.7,25,46,0,0,6.2,15.2
2022-08-03T18:00,77.2,47,55.1,0,0,8.7,23.7
2022-08-03T19:00,74.8,56,57.9,0,0,7.6,16.1
2022-08-03T20:00,72.8,63,59.4,0,0,9.3,15.7
2022-08-03T21:00,71.3,67,60,0,0,7.1,14.3
2022-08-03T22:00,70,68,59,0,0,7.5,12.1
2022-08-03T23:00,68.6,72,59.3,0,0,8,13
2022-08-04T00:00,67.6,73,58.6,0,0,6.6,13
2022-08-04T01:00,66.2,71,56.5,0,0,5.8,10.7
2022-08-04T02:00,65.3,67,54.1,0,0,4.9,9.4
2022-08-04T03:00,64.3,66,52.7,0,0,4.8,8.1
2022-08-04T04:00,63.1,67,52.1,0,0,4.3,7.8
2022-08-04T05:00,63.7,62,50.4,0,0,3.4,6.9
2022-08-04T06:00,65.4,57,49.6,0,0,2.8,5.8
2022-08-04T07:00,70.7,49,50.7,0,0,2.8,7.4
2022-08-04T08:00,77.5,40,51.5,0,0,4.1,10.7
2022-08-04T09:00,83.9,30,49.4,0,0,1.9,10.7
2022-08-04T10:00,88.3,24,46.6,0,0,2.7,10.3
2022-08-04T11:00,91.2,19,43.3,0,0,5.4,14.1
2022-08-04T12:00,93,17,41.2,0,0,5.2,14.8
2022-08-04T13:00,94.3,15,39.7,0,0,5,14.3
2022-08-04T14:00,95.3,14,38.7,0,0,5.8,14.8
2022-08-04T15:00,96.1,13,38.2,0,0,6.5,15.4
2022-08-04T16:00,95.6,13,37.8,0,0,7.9,16.1
2022-08-04T17:00,90.4,22,46.3,0,0,16.2,17
2022-08-04T18:00,88,28,51.1,0,0,13.4,27.3
2022-08-04T19:00,84.6,32,51.3,0,0,3.6,21.9
2022-08-04T20:00,80.6,36,51.3,0,0,6.3,9.2
2022-08-04T21:00,78.5,40,52.2,0,0,8.7,14.1
2022-08-04T22:00,76.6,42,51.9,0,0,6.4,13.6
2022-08-04T23:00,74.8,46,52.5,0,0,7.2,11.4
2022-08-05T00:00,72.3,49,51.9,0,0,5.2,11.4
2022-08-05T01:00,70.8,49,50.8,0,0,5.8,8.9
2022-08-05T02:00,70,47,49.1,0,0,5.3,9.6
2022-08-05T03:00,67.9,46,46.5,0,0,3.7,8.3
2022-08-05T04:00,66.6,47,45.8,0,0,4.8,6.3
2022-08-05T05:00,68.5,51,49.6,0,0,4.3,5.6
2022-08-05T06:00,72.1,47,50.7,0,0,4,6.9
2022-08-05T07:00,76.6,41,51.2,0,0,2.1,7.8
2022-08-05T08:00,81.7,35,51.3,0,0,4.4,10.1
2022-08-05T09:00,84.9,29,48.9,0,0,6.5,14.8
2022-08-05T10:00,89.8,23,47.2,0,0,6.5,15.4
2022-08-05T11:00,93.7,20,46,0,0,7.2,16.8
2022-08-05T12:00,95.8,18,45.1,0,0,5.7,16.6
2022-08-05T13:00,97.6,17,45.5,0,0,6,15
2022-08-05T14:00,97.2,18,46,0,0,4.3,15.4
2022-08-05T15:00,97.3,17,45.7,0,0,5.5,13.2
2022-08-05T16:00,92,22,48.1,0,0,9.6,27.3
2022-08-05T17:00,86.6,30,51.6,0.024,0,12.3,28.2
2022-08-05T18:00,85.2,34,53.6,0,0,10.4,21.7
2022-08-05T19:00,79.2,45,55.8,0.012,0,8.9,17.2
2022-08-05T20:00,73.9,61,59.6,0.016,0,10.6,17
2022-08-05T21:00,75.2,52,56.5,0,0,7.5,17.4
2022-08-05T22:00,75,53,56.7,0,0,3.3,11.6
2022-08-05T23:00,74.4,54,56.8,0,0,5.2,8.1
2022-08-06T00:00,71.3,61,57.1,0,0,3.5,8.1
2022-08-06T01:00,69.9,63,56.7,0,0,2.6,4.7
2022-08-06T02:00,68.5,66,56.5,0,0,3.4,5.4
2022-08-06T03:00,67.1,67,55.9,0,0,2.9,5.6
2022-08-06T04:00,65.9,68,55,0,0,2.7,4.7
2022-08-06T05:00,67.9,67,56.7,0,0,5,5.4
2022-08-06T06:00,69,66,57.2,0,0,4.8,8.1
2022-08-06T07:00,71.8,60,57.2,0,0,5,11
2022-08-06T08:00,74.3,55,56.8,0,0,4,11.4
2022-08-06T09:00,77.9,48,56.7,0,0,2.4,11
2022-08-06T10:00,82,41,55.9,0,0,2.6,11
2022-08-06T11:00,85.6,35,54.9,0,0,4.9,13.6
2022-08-06T12:00,89.2,29,52.7,0,0,6.3,15.9
2022-08-06T13:00,91,26,50.9,0,0,5.2,15.9
2022-08-06T14:00,92.3,25,51.2,0,0,7.3,16.3
2022-08-06T15:00,82.5,46,59.7,0,0,16.1,27.1
2022-08-06T16:00,86,36,55.9,0,0,3.1,30.2
2022-08-06T17:00,72.7,79,65.8,0.094,0,5.5,14.3
2022-08-06T18:00,75.7,64,62.8,0,0,5.1,13.9
2022-08-06T19:00,75.7,63,62.4,0,0,4.2,9.8
2022-08-06T20:00,73.9,73,64.8,0,0,6.5,10.7
2022-08-06T21:00,72.9,78,65.7,0,0,8.9,13.6
2022-08-06T22:00,72.9,76,64.9,0,0,9.7,15.7
2022-08-06T23:00,72.2,73,63.2,0,0,8.5,15.7
2022-08-07T00:00,70.6,74,62.1,0,0,7.9,13.9
2022-08-07T01:00,68.9,74,60.2,0,0,5.5,12.5
2022-08-07T02:00,66.8,73,58,0,0,3.2,8.9
2022-08-07T03:00,65.4,72,55.9,0,0,3.5,5.4
2022-08-07T04:00,65.6,78,58.4,0,0,6.8,14.1
2022-08-07T05:00,67.9,65,55.9,0,0,9.4,11
2022-08-07T06:00,69.4,61,55.6,0,0,10.3,16.1
2022-08-07T07:00,71.1,63,57.7,0,0,10.3,19.7
2022-08-07T08:00,73.7,64,60.5,0,0,6.5,18.3
2022-08-07T09:00,76.7,60,61.6,0,0,4.8,14.1
2022-08-07T10:00,80.5,51,61,0,0,5,13.9
2022-08-07T11:00,82.6,44,58.7,0,0,5.9,16.1
2022-08-07T12:00,82.1,43,57.3,0,0,9.5,19.7
2022-08-07T13:00,82.9,41,56.7,0,0,5.3,20.1
2022-08-07T14:00,72,70,61.8,0.169,0,10.8,21.3
2022-08-07T15:00,73.8,61,59.5,0.028,0,5.5,23.7
2022-08-07T16:00,73,67,61.2,0.146,0,4,14.5
2022-08-07T17:00,71.5,67,60.2,0,0,5.1,13.2
2022-08-07T18:00,72.7,63,59.4,0,0,3.9,9.2
2022-08-07T19:00,71.1,67,59.5,0,0,3.2,8.3
2022-08-07T20:00,69.4,73,60.3,0,0,1.8,5.6
2022-08-07T21:00,68.3,79,61.3,0,0,2.2,4.5
2022-08-07T22:00,67.2,83,61.7,0,0,2.2,3.8
2022-08-07T23:00,65.7,87,61.8,0,0,2.5,4
2022-08-08T00:00,65.4,87,61.4,0,0,4,6.3
2022-08-08T01:00,64.1,89,60.9,0,0,3.3,6.5
2022-08-08T02:00,63,91,60.4,0,0,2.7,5.1
2022-08-08T03:00,61.7,92,59.4,0,0,2.1,4.7
2022-08-08T04:00,60.7,93,58.6,0,0,1.9,3.4
2022-08-08T05:00,60.7,92,58.4,0,0,2.5,4.3
2022-08-08T06:00,62.1,86,57.9,0,0,2.7,4.3
2022-08-08T07:00,64.6,83,59.2,0,0,1.4,6.5
2022-08-08T08:00,68,74,59.5,0,0,1.3,7.2
2022-08-08T09:00,72.3,63,58.9,0,0,2.7,10.1
2022-08-08T10:00,76.7,52,57.7,0,0,3.7,11.9
2022-08-08T11:00,80.3,46,57.4,0,0,4,12.5
2022-08-08T12:00,83.1,39,55.5,0,0,5.3,14.1
2022-08-08T13:00,84.6,35,53.6,0,0,5.1,15.7
2022-08-08T14:00,85.1,32,52,0,0,4.7,14.1
2022-08-08T15:00,83.5,34,52.2,0,0,5.2,18.3
2022-08-08T16:00,84.4,31,50.5,0,0,5,13
2022-08-08T17:00,87,28,50.1,0,0,5.5,13.2
2022-08-08T18:00,81.3,40,54.7,0.004,0,8.1,15
2022-08-08T19:00,78.3,44,54.9,0,0,3.6,13.6
2022-08-08T20:00,75.1,51,55.9,0,0,4.5,7.6
2022-08-08T21:00,72.1,59,57,0,0,4.2,7.6
2022-08-08T22:00,69,66,57,0,0,2.8,6.7
2022-08-08T23:00,67.6,68,56.8,0,0,3.8,6
2022-08-09T00:00,66.5,67,55,0,0,4,6.7
2022-08-09T01:00,64.9,65,52.6,0,0,3.8,6.5
2022-08-09T02:00,63.2,65,51.3,0,0,2.8,6.3
2022-08-09T03:00,62.7,64,50.2,0,0,3.6,4.9
2022-08-09T04:00,63.6,60,49.6,0,0,4.3,6.3
2022-08-09T05:00,64.2,62,51.1,0,0,4.7,5.1
2022-08-09T06:00,66,54,49,0,0,2.7,5.6
2022-08-09T07:00,70,50,50.7,0,0,1.4,5.1
2022-08-09T08:00,73.9,51,54.8,0,0,3.3,9.8
2022-08-09T09:00,78.1,49,57.7,0,0,2.5,9.8
2022-08-09T10:00,82.3,43,57.5,0,0,3.3,10.7
2022-08-09T11:00,86.5,34,55,0,0,5.2,13.6
2022-08-09T12:00,89.1,25,49,0,0,5.4,14.8
2022-08-09T13:00,90.6,20,43.5,0,0,6,14.5
2022-08-09T14:00,91.5,19,42.8,0,0,7.6,16.3
2022-08-09T15:00,91.2,17,41,0,0,8.2,16.8
2022-08-09T16:00,91.1,16,39,0,0,8.5,17
2022-08-09T17:00,91.8,15,37.1,0,0,5.1,16.8
2022-08-09T18:00,89.6,17,39.6,0,0,7.3,11.9
2022-08-09T19:00,84.1,23,42,0,0,9,13.4
2022-08-09T20:00,81.5,27,44.4,0,0,11.3,17.7
2022-08-09T21:00,78.9,31,45.3,0,0,13.8,22.4
2022-08-09T22:00,75.5,35,45.9,0,0,8.8,22.1
2022-08-09T23:00,72.6,40,46.6,0,0,6.1,13.9
2022-08-10T00:00,71.5,41,46.6,0,0,8.5,14.1
2022-08-10T01:00,69.3,44,46.7,0,0,6.8,13.9
2022-08-10T02:00,67.3,49,47.2,0,0,6.9,11.6
2022-08-10T03:00,64.5,55,47.8,0,0,5.5,11.2
2022-08-10T04:00,62.5,59,47.9,0,0,3.8,8.7
2022-08-10T05:00,61.9,64,49.6,0,0,3.1,6.3
2022-08-10T06:00,64.1,60,49.9,0,0,1.7,4.3
2022-08-10T07:00,69.4,52,50.8,0,0,0.5,4.7
2022-08-10T08:00,74.4,42,49.9,0,0,1.8,7.4
2022-08-10T09:00,78.7,38,51.1,0,0,3.4,10.7
2022-08-10T10:00,83.2,33,51.2,0,0,3.3,11.6
2022-08-10T11:00,87.1,25,46.8,0,0,1.7,11.4
2022-08-10T12:00,89.5,20,42.9,0,0,1.1,9.8
2022-08-10T13:00,91.5,18,41.6,0,0,2.5,11
2022-08-10T14:00,92.8,16,40.6,0,0,3.5,11.9
2022-08-10T15:00,93.7,15,39.7,0,0,5.3,13.6
2022-08-10T16:00,94.1,15,39.4,0,0,5.5,14.5
2022-08-10T17:00,93,16,40.7,0,0,7.9,13.2
2022-08-10T18:00,89.7,20,43.8,0,0,11.6,18.6
2022-08-10T19:00,85.2,25,45,0,0,12.1,19.9
2022-08-10T20:00,81.6,28,45.7,0,0,12,20.6
2022-08-10T21:00,78.7,32,46.6,0,0,11.2,19.2
2022-08-10T22:00,76.9,36,48,0,0,13.5,21.3
2022-08-10T23:00,75.7,42,50.9,0,0,14.8,24.4
2022-08-11T00:00,74.4,45,51.6,0,0,13.2,24.2
2022-08-11T01:00,72.9,48,51.8,0,0,10.6,21.3
2022-08-11T02:00,71,51,51.8,0,0,7.8,17.2
2022-08-11T03:00,68.6,53,50.8,0,0,5.7,12.8
2022-08-11T04:00,65.8,55,49.2,0,0,3.5,8.9
2022-08-11T05:00,64.6,55,47.9,0,0,4.6,5.4
2022-08-11T06:00,66.9,49,47.3,0,0,2.1,5.4
2022-08-11T07:00,70.4,44,47.8,0,0,1.4,5.6
2022-08-11T08:00,74.2,43,50.5,0,0,2.7,9.4
2022-08-11T09:00,78.9,38,51,0,0,3.4,10.7
2022-08-11T10:00,83.8,31,50.2,0,0,4.9,13.2
2022-08-11T11:00,88,27,49.6,0,0,5.6,15
2022-08-11T12:00,90.9,23,48.2,0,0,4.6,14.8
2022-08-11T13:00,92.8,20,45.5,0,0,4.9,14.1
2022-08-11T14:00,94.4,17,43.3,0,0,5.6,14.8
2022-08-11T15:00,94.9,17,42.5,0,0,3.8,15
2022-08-11T16:00,94.9,15,39.8,0,0,3.8,12.1
2022-08-11T17:00,94.7,15,40.7,0,0,6.4,13.2
2022-08-11T18:00,92.8,17,41.7,0,0,3.6,11.6
2022-08-11T19:00,87.9,21,42.5,0,0,10.2,15.2
2022-08-11T20:00,84.2,21,39.7,0,0,14.5,23.3
2022-08-11T21:00,81.2,21,37.9,0,0,12.8,23.9
2022-08-11T22:00,78.2,24,38.8,0,0,10.9,20.6
2022-08-11T23:00,75.4,29,40.6,0,0,8.6,17.2
2022-08-12T00:00,73.7,32,41.7,0,0,7.2,13.9
2022-08-12T01:00,71.8,35,42.4,0,0,6.6,12.1
2022-08-12T02:00,70.1,38,43,0,0,5.5,10.5
2022-08-12T03:00,67.4,43,44.1,0,0,4.3,8.7
2022-08-12T04:00,65.4,50,46.3,0,0,4.9,6.3
2022-08-12T05:00,69.7,48,48.9,0,0,3,6
2022-08-12T06:00,68.5,50,49.1,0,0,3.6,5.8
2022-08-12T07:00,73,41,48,0,0,3.3,8.3
2022-08-12T08:00,77,38,49.5,0,0,5.7,12.5
2022-08-12T09:00,80.2,37,51.6,0,0,7.9,16.8
2022-08-12T10:00,83.8,32,50.8,0,0,9.2,19.2
2022-08-12T11:00,86.6,28,49.5,0,0,8.5,19.5
2022-08-12T12:00,89.1,25,49,0,0,7.4,18.8
2022-08-12T13:00,90.9,23,48.3,0,0,6.5,17.4
2022-08-12T14:00,92.1,22,47.5,0,0,5.2,16.1
2022-08-12T15:00,93.7,21,47.3,0,0,5.6,14.8
2022-08-12T16:00,92.5,21,46.4,0,0,5.5,14.3
2022-08-12T17:00,92.6,18,42.9,0,0,3.6,13.2
2022-08-12T18:00,91,19,43.1,0,0,4.7,9.6
2022-08-12T19:00,84.3,26,45.4,0,0,5.6,7.8
2022-08-12T20:00,82.2,28,45.4,0,0,4.8,7.4
2022-08-12T21:00,79.1,32,46.6,0,0,3.2,5.6
2022-08-12T22:00,80.2,31,46.7,0,0,2.1,4.3
2022-08-12T23:00,76,36,47.2,0,0,2.1,3.4
2022-08-13T00:00,71.3,43,47.9,0,0,3.9,5.6
2022-08-13T01:00,68.4,50,48.9,0,0,2.4,5.6
2022-08-13T02:00,66.2,56,50,0,0,2.9,4
2022-08-13T03:00,65.2,58,50.3,0,0,2.8,4.5
2022-08-13T04:00,64.2,60,50,0,0,2.6,5.1
2022-08-13T05:00,63.6,77,56.1,0,0,7.2,4.5
2022-08-13T06:00,64.5,75,56.4,0,0,6.9,11.9
